Month,Branch_ID,Product_ID,Opening_Stock,Stock_Received,Units_Sold,Damaged_Units,Closing_Stock
2025-10-01,BR008,PROD039,312,0,0,0,312
2025-10-01,BR008,PROD040,181,0,0,0,181
2025-10-01,BR008,PROD041,59,0,0,0,59
2025-10-01,BR008,PROD042,386,74,3,2,455
2025-10-01,BR008,PROD043,249,0,1,0,248
2025-10-01,BR008,PROD044,97,0,0,1,96
2025-10-01,BR008,PROD045,125,0,2,0,123
2025-10-01,BR008,PROD046,94,0,0,0,94
2025-10-01,BR008,PROD047,188,0,0,0,188
2025-10-01,BR008,PROD048,85,12,0,0,97
2025-10-01,BR008,PROD049,147,0,3,0,144
2025-10-01,BR008,PROD050,91,0,0,0,91
2025-10-01,BR008,PROD051,112,0,4,0,108
2025-10-01,BR008,PROD052,182,0,0,0,182
2025-10-01,BR008,PROD053,301,5,0,3,303
2025-10-01,BR008,PROD054,251,0,0,0,251
2025-10-01,BR008,PROD055,190,0,1,0,189
2025-10-01,BR008,PROD056,452,0,0,0,452
2025-10-01,BR008,PROD057,153,0,0,0,153
2025-10-01,BR008,PROD058,153,0,1,0,152
2025-10-01,BR008,PROD059,61,0,10,0,51
2025-10-01,BR008,PROD060,446,0,4,0,442
2025-10-01,BR008,PROD061,388,0,0,0,388
2025-10-01,BR008,PROD062,445,0,3,2,440
2025-10-01,BR008,PROD063,310,0,0,0,310
2025-10-01,BR008,PROD064,67,0,2,0,65
2025-10-01,BR008,PROD065,125,0,1,0,124
2025-10-01,BR008,PROD066,108,13,0,0,121
2025-10-01,BR008,PROD067,137,0,1,0,136
2025-10-01,BR008,PROD068,163,0,0,0,163
2025-10-01,BR008,PROD069,128,0,3,0,125
2025-10-01,BR008,PROD070,456,0,0,0,456
2025-10-01,BR008,PROD071,186,0,0,1,185
2025-10-01,BR008,PROD072,304,0,0,0,304
2025-10-01,BR008,PROD073,160,0,1,0,159
2025-10-01,BR008,PROD074,52,19,5,1,65
2025-10-01,BR008,PROD075,448,0,0,0,448
2025-10-01,BR008,PROD076,180,0,4,0,176
2025-10-01,BR008,PROD077,121,8,5,0,124
2025-10-01,BR008,PROD078,67,1,0,0,68
2025-10-01,BR008,PROD079,86,0,1,0,85
2025-10-01,BR008,PROD080,64,0,0,0,64
2025-10-01,BR008,PROD081,132,0,2,0,130
2025-10-01,BR008,PROD082,298,13,2,0,309
2025-10-01,BR008,PROD083,159,0,1,0,158
2025-10-01,BR008,PROD084,248,0,3,0,245
2025-10-01,BR008,PROD085,62,5,11,0,56
2025-10-01,BR008,PROD086,157,6,0,0,163
2025-10-01,BR008,PROD087,137,29,1,0,165
2025-10-01,BR008,PROD088,88,10,4,0,94
2025-10-01,BR008,PROD089,445,0,8,0,437
2025-10-01,BR008,PROD090,185,0,8,0,177
2025-10-01,BR008,PROD091,381,8,4,0,385
2025-10-01,BR008,PROD092,152,0,0,0,152
2025-10-01,BR008,PROD093,70,19,0,0,89
2025-10-01,BR008,PROD094,162,0,0,0,162
2025-10-01,BR008,PROD095,227,0,0,0,227
2025-10-01,BR008,PROD096,247,0,0,0,247
2025-10-01,BR008,PROD097,253,0,4,0,249
2025-10-01,BR008,PROD098,122,0,3,1,118
2025-10-01,BR008,PROD099,49,5,0,0,54
2025-10-01,BR008,PROD100,239,10,0,0,249
2025-10-01,BR008,PROD101,127,5,0,0,132
2025-10-01,BR008,PROD102,149,16,0,0,165
2025-10-01,BR008,PROD103,104,0,0,0,104
2025-10-01,BR008,PROD104,116,14,0,0,130
2025-10-01,BR008,PROD105,240,0,0,0,240
2025-10-01,BR008,PROD106,153,28,0,0,181
2025-10-01,BR008,PROD107,250,0,0,0,250
2025-10-01,BR008,PROD108,178,11,0,0,189
2025-10-01,BR008,PROD109,163,0,0,0,163
2025-10-01,BR008,PROD110,310,4,0,1,313
2025-10-01,BR008,PROD111,97,0,0,0,97
2025-10-01,BR008,PROD112,117,20,0,2,135
2025-10-01,BR008,PROD113,70,0,6,0,64
2025-10-01,BR008,PROD114,164,0,0,0,164
2025-10-01,BR008,PROD115,303,0,0,0,303
2025-10-01,BR008,PROD116,111,0,2,0,109
2025-10-01,BR008,PROD117,144,0,0,0,144
2025-10-01,BR008,PROD118,301,0,1,0,300
2025-10-01,BR008,PROD119,55,13,0,0,68
2025-10-01,BR008,PROD120,456,0,3,0,453
2025-10-01,BR009,PROD001,88,0,0,0,88
2025-10-01,BR009,PROD002,155,0,0,0,155
2025-10-01,BR009,PROD003,450,6,9,0,447
2025-10-01,BR009,PROD004,75,0,0,0,75
2025-10-01,BR009,PROD005,91,1,0,2,90
2025-10-01,BR009,PROD006,459,0,0,0,459
2025-10-01,BR009,PROD007,252,0,0,0,252
2025-10-01,BR009,PROD008,456,0,0,0,456
2025-10-01,BR009,PROD009,163,33,1,1,194
2025-10-01,BR009,PROD010,309,0,1,0,308
2025-10-01,BR009,PROD011,118,0,7,0,111
2025-10-01,BR009,PROD012,299,0,0,3,296
2025-10-01,BR009,PROD013,97,0,0,0,97
2025-10-01,BR009,PROD014,162,0,3,3,156
2025-10-01,BR009,PROD015,105,0,0,0,105
2025-10-01,BR009,PROD016,147,12,0,0,159
2025-10-01,BR009,PROD017,300,0,13,0,287
2025-10-01,BR009,PROD018,106,0,2,0,104
2025-10-01,BR009,PROD019,160,0,0,0,160
2025-10-01,BR009,PROD020,311,0,0,0,311
2025-10-01,BR009,PROD021,291,0,0,0,291
2025-10-01,BR009,PROD022,233,0,2,0,231
2025-10-01,BR009,PROD023,164,0,0,0,164
2025-10-01,BR009,PROD024,165,0,0,0,165
2025-10-01,BR009,PROD025,88,2,0,0,90
2025-10-01,BR009,PROD026,53,3,0,1,55
2025-10-01,BR009,PROD027,164,0,0,0,164
2025-10-01,BR009,PROD028,454,0,0,0,454
2025-10-01,BR009,PROD029,120,0,3,0,117
2025-10-01,BR009,PROD030,98,0,0,0,98
2025-10-01,BR009,PROD031,71,0,0,0,71
2025-10-01,BR009,PROD032,445,0,0,0,445
2025-10-01,BR009,PROD033,91,0,5,0,86
2025-10-01,BR009,PROD034,226,18,2,0,242
2025-10-01,BR009,PROD035,118,0,0,0,118
2025-10-01,BR009,PROD036,72,0,0,0,72
2025-10-01,BR009,PROD037,91,0,0,0,91
2025-10-01,BR009,PROD038,290,0,0,0,290
2025-10-01,BR009,PROD039,315,0,0,0,315
2025-10-01,BR009,PROD040,192,0,6,0,186
2025-10-01,BR009,PROD041,75,0,2,0,73
2025-10-01,BR009,PROD042,453,1,3,0,451
2025-10-01,BR009,PROD043,240,0,4,0,236
2025-10-01,BR009,PROD044,91,0,6,0,85
2025-10-01,BR009,PROD045,111,2,6,0,107
2025-10-01,BR009,PROD046,85,0,0,0,85
2025-10-01,BR009,PROD047,175,3,0,0,178
2025-10-01,BR009,PROD048,86,0,0,0,86
2025-10-01,BR009,PROD049,135,0,0,0,135
2025-10-01,BR009,PROD050,82,0,4,0,78
2025-10-01,BR009,PROD051,123,0,0,0,123
2025-10-01,BR009,PROD052,186,0,3,0,183
2025-10-01,BR009,PROD053,295,14,3,0,306
2025-10-01,BR009,PROD054,239,2,0,0,241
2025-10-01,BR009,PROD055,183,0,5,0,178
2025-10-01,BR009,PROD056,435,0,0,0,435
2025-10-01,BR009,PROD057,162,0,0,0,162
2025-10-01,BR009,PROD058,149,15,0,0,164
2025-10-01,BR009,PROD059,63,0,1,0,62
2025-10-01,BR009,PROD060,449,0,2,0,447
2025-10-01,BR009,PROD061,455,0,0,0,455
2025-10-01,BR009,PROD062,462,0,2,0,460
2025-10-01,BR009,PROD063,299,0,0,0,299
2025-10-01,BR009,PROD064,66,0,0,0,66
2025-10-01,BR009,PROD065,129,0,0,0,129
2025-10-01,BR009,PROD066,130,0,2,0,128
2025-10-01,BR009,PROD067,123,32,5,0,150
2025-10-01,BR009,PROD068,151,0,2,0,149
2025-10-01,BR009,PROD069,115,8,0,0,123
2025-10-01,BR009,PROD070,458,0,0,0,458
2025-10-01,BR009,PROD071,181,0,0,0,181
2025-10-01,BR009,PROD072,260,0,0,0,260
2025-10-01,BR009,PROD073,128,29,0,0,157
2025-10-01,BR009,PROD074,66,0,2,0,64
2025-10-01,BR009,PROD075,431,0,0,0,431
2025-10-01,BR009,PROD076,195,0,4,0,191
2025-10-01,BR009,PROD077,117,0,0,0,117
2025-10-01,BR009,PROD078,64,0,3,0,61
2025-10-01,BR009,PROD079,93,0,0,0,93
2025-10-01,BR009,PROD080,63,0,3,0,60
2025-10-01,BR009,PROD081,134,0,8,0,126
2025-10-01,BR009,PROD082,286,0,3,1,282
2025-10-01,BR009,PROD083,177,18,0,0,195
2025-10-01,BR009,PROD084,244,0,0,0,244
2025-10-01,BR009,PROD085,59,0,1,1,57
2025-10-01,BR009,PROD086,157,0,0,0,157
2025-10-01,BR009,PROD087,136,0,0,0,136
2025-10-01,BR009,PROD088,93,0,1,0,92
2025-10-01,BR009,PROD089,458,8,4,0,462
2025-10-01,BR009,PROD090,178,0,5,0,173
2025-10-01,BR009,PROD091,458,7,2,0,463
2025-10-01,BR009,PROD092,137,20,0,0,157
2025-10-01,BR009,PROD093,86,0,6,0,80
2025-10-01,BR009,PROD094,144,0,0,0,144
2025-10-01,BR009,PROD095,247,0,0,0,247
2025-10-01,BR009,PROD096,249,0,1,0,248
2025-10-01,BR009,PROD097,239,0,1,0,238
2025-10-01,BR009,PROD098,98,0,8,0,90
2025-10-01,BR009,PROD099,55,12,0,0,67
2025-10-01,BR009,PROD100,252,0,0,0,252
2025-10-01,BR009,PROD101,134,0,3,2,129
2025-10-01,BR009,PROD102,139,0,0,0,139
2025-10-01,BR009,PROD103,89,0,1,0,88
2025-10-01,BR009,PROD104,119,0,0,1,118
2025-10-01,BR009,PROD105,215,36,3,0,248
2025-10-01,BR009,PROD106,195,0,0,0,195
2025-10-01,BR009,PROD107,250,0,0,0,250
2025-10-01,BR009,PROD108,187,0,1,0,186
2025-10-01,BR009,PROD109,193,0,0,0,193
2025-10-01,BR009,PROD110,300,0,2,1,297
2025-10-01,BR009,PROD111,92,0,4,0,88
2025-10-01,BR009,PROD112,120,5,0,0,125
2025-10-01,BR009,PROD113,66,0,8,0,58
2025-10-01,BR009,PROD114,147,16,0,0,163
2025-10-01,BR009,PROD115,236,0,0,0,236
2025-10-01,BR009,PROD116,133,0,1,0,132
2025-10-01,BR009,PROD117,126,11,0,0,137
2025-10-01,BR009,PROD118,312,0,0,0,312
2025-10-01,BR009,PROD119,69,0,0,0,69
2025-10-01,BR009,PROD120,458,0,0,0,458
2025-10-01,BR010,PROD001,105,0,0,0,105
2025-10-01,BR010,PROD002,159,0,0,2,157
2025-10-01,BR010,PROD003,459,0,3,0,456
2025-10-01,BR010,PROD004,67,0,0,0,67
2025-10-01,BR010,PROD005,92,0,0,0,92
2025-10-01,BR010,PROD006,448,0,0,0,448
2025-10-01,BR010,PROD007,212,29,0,0,241
2025-10-01,BR010,PROD008,389,0,0,0,389
2025-10-01,BR010,PROD009,187,0,4,1,182
2025-10-01,BR010,PROD010,305,0,1,0,304
2025-10-01,BR010,PROD011,111,18,0,0,129
2025-10-01,BR010,PROD012,314,0,0,0,314
2025-10-01,BR010,PROD013,99,0,0,1,98
2025-10-01,BR010,PROD014,163,0,0,0,163
2025-10-01,BR010,PROD015,74,15,0,0,89
2025-10-01,BR010,PROD016,157,0,2,0,155
2025-10-01,BR010,PROD017,310,4,0,0,314
2025-10-01,BR010,PROD018,134,0,1,0,133
2025-10-01,BR010,PROD019,155,0,0,0,155
2025-10-01,BR010,PROD020,308,0,0,1,307
2025-10-01,BR010,PROD021,306,0,0,1,305
2025-10-01,BR010,PROD022,250,0,2,1,247
2025-10-01,BR010,PROD023,163,0,1,0,162
2025-10-01,BR010,PROD024,188,0,4,0,184
2025-10-01,BR010,PROD025,103,0,0,0,103
2025-10-01,BR010,PROD026,68,0,1,0,67
2025-10-01,BR010,PROD027,190,0,0,0,190
2025-10-01,BR010,PROD028,384,70,6,0,448
2025-10-01,BR010,PROD029,133,0,0,0,133
2025-10-01,BR010,PROD030,83,0,0,0,83
2025-10-01,BR010,PROD031,63,0,0,0,63
2025-10-01,BR010,PROD032,371,0,5,0,366
2025-10-01,BR010,PROD033,91,0,0,0,91
2025-10-01,BR010,PROD034,208,0,1,0,207
2025-10-01,BR010,PROD035,127,5,8,0,124
2025-10-01,BR010,PROD036,75,0,0,0,75
2025-10-01,BR010,PROD037,93,0,0,0,93
2025-10-01,BR010,PROD038,297,0,1,0,296
2025-10-01,BR010,PROD039,304,0,4,0,300
2025-10-01,BR010,PROD040,191,0,0,0,191
2025-10-01,BR010,PROD041,66,0,0,0,66
2025-10-01,BR010,PROD042,444,0,0,1,443
2025-10-01,BR010,PROD043,254,0,1,0,253
2025-10-01,BR010,PROD044,87,0,0,1,86
2025-10-01,BR010,PROD045,133,0,2,0,131
2025-10-01,BR010,PROD046,101,0,1,0,100
2025-10-01,BR010,PROD047,188,0,0,0,188
2025-10-01,BR010,PROD048,99,0,0,0,99
2025-10-01,BR010,PROD049,162,3,2,0,163
2025-10-01,BR010,PROD050,95,11,3,0,103
2025-10-01,BR010,PROD051,126,0,0,0,126
2025-10-01,BR010,PROD052,178,5,0,0,183
2025-10-01,BR010,PROD053,298,0,0,0,298
2025-10-01,BR010,PROD054,242,0,0,0,242
2025-10-01,BR010,PROD055,189,0,0,0,189
2025-10-01,BR010,PROD056,460,0,3,0,457
2025-10-01,BR010,PROD057,132,0,0,0,132
2025-10-01,BR010,PROD058,147,0,2,0,145
2025-10-01,BR010,PROD059,70,0,0,0,70
2025-10-01,BR010,PROD060,450,0,0,1,449
2025-10-01,BR010,PROD061,464,0,0,2,462
2025-10-01,BR010,PROD062,464,0,0,0,464
2025-10-01,BR010,PROD063,306,0,1,0,305
2025-10-01,BR010,PROD064,52,7,4,0,55
2025-10-01,BR010,PROD065,127,0,0,0,127
2025-10-01,BR010,PROD066,123,5,1,0,127
2025-10-01,BR010,PROD067,162,0,0,0,162
2025-10-01,BR010,PROD068,161,0,0,3,158
2025-10-01,BR010,PROD069,110,20,0,0,130
2025-10-01,BR010,PROD070,457,0,6,0,451
2025-10-01,BR010,PROD071,186,0,1,1,184
2025-10-01,BR010,PROD072,310,2,1,0,311
2025-10-01,BR010,PROD073,162,0,1,0,161
2025-10-01,BR010,PROD074,64,9,4,0,69
2025-10-01,BR010,PROD075,457,0,1,0,456
2025-10-01,BR010,PROD076,191,0,0,0,191
2025-10-01,BR010,PROD077,128,0,0,0,128
2025-10-01,BR010,PROD078,64,0,0,0,64
2025-10-01,BR010,PROD079,88,17,0,0,105
2025-10-01,BR010,PROD080,71,4,0,0,75
2025-10-01,BR010,PROD081,115,4,0,0,119
2025-10-01,BR010,PROD082,301,0,0,0,301
2025-10-01,BR010,PROD083,187,0,0,0,187
2025-10-01,BR010,PROD084,206,8,0,0,214
2025-10-01,BR010,PROD085,66,0,0,0,66
2025-10-01,BR010,PROD086,154,0,1,0,153
2025-10-01,BR010,PROD087,152,0,0,0,152
2025-10-01,BR010,PROD088,89,0,0,0,89
2025-10-01,BR010,PROD089,464,0,0,0,464
2025-10-01,BR010,PROD090,148,40,2,0,186
2025-10-01,BR010,PROD091,462,0,0,0,462
2025-10-01,BR010,PROD092,163,0,0,0,163
2025-10-01,BR010,PROD093,96,0,2,0,94
2025-10-01,BR010,PROD094,141,0,0,1,140
2025-10-01,BR010,PROD095,243,0,0,0,243
2025-10-01,BR010,PROD096,247,0,0,0,247
2025-10-01,BR010,PROD097,248,0,0,0,248
2025-10-01,BR010,PROD098,115,0,3,0,112
2025-10-01,BR010,PROD099,63,0,0,0,63
2025-10-01,BR010,PROD100,239,0,1,0,238
2025-10-01,BR010,PROD101,115,0,2,0,113
2025-10-01,BR010,PROD102,163,0,0,0,163
2025-10-01,BR010,PROD103,95,0,0,0,95
2025-10-01,BR010,PROD104,129,0,12,0,117
2025-10-01,BR010,PROD105,212,35,1,0,246
2025-10-01,BR010,PROD106,190,0,1,0,189
2025-10-01,BR010,PROD107,230,0,0,0,230
2025-10-01,BR010,PROD108,192,0,0,0,192
2025-10-01,BR010,PROD109,194,1,0,0,195
2025-10-01,BR010,PROD110,298,0,5,0,293
2025-10-01,BR010,PROD111,91,0,0,0,91
2025-10-01,BR010,PROD112,123,1,0,0,124
2025-10-01,BR010,PROD113,65,0,1,0,64
2025-10-01,BR010,PROD114,160,0,0,0,160
2025-10-01,BR010,PROD115,306,0,0,0,306
2025-10-01,BR010,PROD116,117,0,0,0,117
2025-10-01,BR010,PROD117,155,0,8,0,147
2025-10-01,BR010,PROD118,305,0,0,0,305
2025-10-01,BR010,PROD119,61,0,0,0,61
2025-10-01,BR010,PROD120,455,0,2,0,453
2025-10-01,BR011,PROD001,77,0,9,0,68
2025-10-01,BR011,PROD002,162,0,0,0,162
2025-10-01,BR011,PROD003,463,0,3,0,460
2025-10-01,BR011,PROD004,65,0,0,0,65
2025-10-01,BR011,PROD005,80,0,0,0,80
2025-10-01,BR011,PROD006,459,0,1,1,457
2025-10-01,BR011,PROD007,240,0,0,0,240
2025-10-01,BR011,PROD008,465,0,8,0,457
2025-10-01,BR011,PROD009,191,0,0,0,191
2025-10-01,BR011,PROD010,301,0,0,0,301
2025-10-01,BR011,PROD011,108,0,1,0,107
2025-10-01,BR011,PROD012,311,0,0,2,309
2025-10-01,BR011,PROD013,98,0,1,0,97
2025-10-01,BR011,PROD014,162,0,0,0,162
2025-10-01,BR011,PROD015,97,0,0,0,97
2025-10-01,BR011,PROD016,163,0,0,0,163
2025-10-01,BR011,PROD017,304,0,0,0,304
2025-10-01,BR011,PROD018,126,0,10,0,116
2025-10-01,BR011,PROD019,153,3,8,0,148
2025-10-01,BR011,PROD020,310,0,0,0,310
2025-10-01,BR011,PROD021,307,6,0,0,313
2025-10-01,BR011,PROD022,251,2,0,0,253
2025-10-01,BR011,PROD023,157,0,0,0,157
2025-10-01,BR011,PROD024,184,8,0,0,192
2025-10-01,BR011,PROD025,96,0,2,0,94
2025-10-01,BR011,PROD026,69,0,0,0,69
2025-10-01,BR011,PROD027,187,0,9,0,178
2025-10-01,BR011,PROD028,446,13,0,0,459
2025-10-01,BR011,PROD029,124,0,0,0,124
2025-10-01,BR011,PROD030,95,0,0,0,95
2025-10-01,BR011,PROD031,61,0,0,0,61
2025-10-01,BR011,PROD032,463,0,2,0,461
2025-10-01,BR011,PROD033,81,21,0,0,102
2025-10-01,BR011,PROD034,244,7,2,0,249
2025-10-01,BR011,PROD035,119,0,0,1,118
2025-10-01,BR011,PROD036,73,0,0,0,73
2025-10-01,BR011,PROD037,102,0,2,2,98
2025-10-01,BR011,PROD038,295,0,0,0,295
2025-10-01,BR011,PROD039,297,0,3,1,293
2025-10-01,BR011,PROD040,187,0,2,0,185
2025-10-01,BR011,PROD041,59,0,0,0,59
2025-10-01,BR011,PROD042,454,0,1,0,453
2025-10-01,BR011,PROD043,242,0,0,0,242
2025-10-01,BR011,PROD044,102,0,4,0,98
2025-10-01,BR011,PROD045,104,0,0,0,104
2025-10-01,BR011,PROD046,88,0,2,0,86
2025-10-01,BR011,PROD047,166,0,2,0,164
2025-10-01,BR011,PROD048,100,4,0,1,103
2025-10-01,BR011,PROD049,153,3,0,0,156
2025-10-01,BR011,PROD050,91,0,0,2,89
2025-10-01,BR011,PROD051,127,0,0,0,127
2025-10-01,BR011,PROD052,192,0,0,0,192
2025-10-01,BR011,PROD053,299,14,0,0,313
2025-10-01,BR011,PROD054,245,0,0,0,245
2025-10-01,BR011,PROD055,183,0,0,0,183
2025-10-01,BR011,PROD056,452,0,1,0,451
2025-10-01,BR011,PROD057,153,0,0,0,153
2025-10-01,BR011,PROD058,143,0,0,0,143
2025-10-01,BR011,PROD059,57,4,1,0,60
2025-10-01,BR011,PROD060,463,2,1,0,464
2025-10-01,BR011,PROD061,462,0,0,0,462
2025-10-01,BR011,PROD062,456,0,0,0,456
2025-10-01,BR011,PROD063,306,4,0,0,310
2025-10-01,BR011,PROD064,71,0,0,1,70
2025-10-01,BR011,PROD065,132,0,1,1,130
2025-10-01,BR011,PROD066,134,0,0,0,134
2025-10-01,BR011,PROD067,115,3,5,0,113
2025-10-01,BR011,PROD068,154,0,10,1,143
2025-10-01,BR011,PROD069,128,0,0,0,128
2025-10-01,BR011,PROD070,446,0,0,0,446
2025-10-01,BR011,PROD071,190,0,0,0,190
2025-10-01,BR011,PROD072,298,14,4,1,307
2025-10-01,BR011,PROD073,151,14,0,0,165
2025-10-01,BR011,PROD074,64,11,2,0,73
2025-10-01,BR011,PROD075,449,0,2,0,447
2025-10-01,BR011,PROD076,187,0,0,0,187
2025-10-01,BR011,PROD077,121,2,0,0,123
2025-10-01,BR011,PROD078,60,0,1,0,59
2025-10-01,BR011,PROD079,92,0,0,0,92
2025-10-01,BR011,PROD080,59,0,1,0,58
2025-10-01,BR011,PROD081,129,0,0,0,129
2025-10-01,BR011,PROD082,312,7,3,2,314
2025-10-01,BR011,PROD083,140,0,0,0,140
2025-10-01,BR011,PROD084,246,0,0,0,246
2025-10-01,BR011,PROD085,70,0,2,0,68
2025-10-01,BR011,PROD086,149,0,0,0,149
2025-10-01,BR011,PROD087,154,0,1,0,153
2025-10-01,BR011,PROD088,87,0,0,0,87
2025-10-01,BR011,PROD089,461,0,0,0,461
2025-10-01,BR011,PROD090,184,0,0,0,184
2025-10-01,BR011,PROD091,453,0,0,0,453
2025-10-01,BR011,PROD092,146,0,0,1,145
2025-10-01,BR011,PROD093,94,0,1,0,93
2025-10-01,BR011,PROD094,152,0,2,0,150
2025-10-01,BR011,PROD095,205,0,0,0,205
2025-10-01,BR011,PROD096,241,0,0,0,241
2025-10-01,BR011,PROD097,239,0,3,0,236
2025-10-01,BR011,PROD098,125,0,0,0,125
2025-10-01,BR011,PROD099,71,0,0,3,68
2025-10-01,BR011,PROD100,232,0,0,0,232
2025-10-01,BR011,PROD101,132,0,0,0,132
2025-10-01,BR011,PROD102,159,0,4,0,155
2025-10-01,BR011,PROD103,97,3,0,0,100
2025-10-01,BR011,PROD104,125,0,4,0,121
2025-10-01,BR011,PROD105,236,0,2,0,234
2025-10-01,BR011,PROD106,191,0,1,0,190
2025-10-01,BR011,PROD107,218,0,0,0,218
2025-10-01,BR011,PROD108,191,0,0,0,191
2025-10-01,BR011,PROD109,195,0,2,0,193
2025-10-01,BR011,PROD110,315,0,0,0,315
2025-10-01,BR011,PROD111,95,0,0,0,95
2025-10-01,BR011,PROD112,133,0,0,0,133
2025-10-01,BR011,PROD113,51,23,2,0,72
2025-10-01,BR011,PROD114,140,20,1,0,159
2025-10-01,BR011,PROD115,301,0,0,0,301
2025-10-01,BR011,PROD116,131,0,4,0,127
2025-10-01,BR011,PROD117,164,0,0,0,164
2025-10-01,BR011,PROD118,310,0,3,0,307
2025-10-01,BR011,PROD119,69,0,0,0,69
2025-10-01,BR011,PROD120,454,0,0,1,453
2025-10-01,BR012,PROD001,101,0,2,0,99
2025-10-01,BR012,PROD002,161,0,0,0,161
2025-10-01,BR012,PROD003,373,85,4,0,454
2025-10-01,BR012,PROD004,58,4,0,0,62
2025-10-01,BR012,PROD005,86,0,0,1,85
2025-10-01,BR012,PROD006,432,0,12,0,420
2025-10-01,BR012,PROD007,250,0,0,0,250
2025-10-01,BR012,PROD008,453,0,0,0,453
2025-10-01,BR012,PROD009,164,17,1,0,180
2025-10-01,BR012,PROD010,265,0,2,0,263
2025-10-01,BR012,PROD011,122,0,0,0,122
2025-10-01,BR012,PROD012,310,0,4,0,306
2025-10-01,BR012,PROD013,81,4,2,0,83
2025-10-01,BR012,PROD014,159,0,8,1,150
2025-10-01,BR012,PROD015,91,0,0,2,89
2025-10-01,BR012,PROD016,149,0,0,0,149
2025-10-01,BR012,PROD017,296,0,2,0,294
2025-10-01,BR012,PROD018,127,0,11,1,115
2025-10-01,BR012,PROD019,131,0,0,0,131
2025-10-01,BR012,PROD020,301,0,0,0,301
2025-10-01,BR012,PROD021,297,0,0,0,297
2025-10-01,BR012,PROD022,238,5,0,0,243
2025-10-01,BR012,PROD023,160,0,2,0,158
2025-10-01,BR012,PROD024,180,0,0,0,180
2025-10-01,BR012,PROD025,87,13,0,0,100
2025-10-01,BR012,PROD026,67,0,0,0,67
2025-10-01,BR012,PROD027,191,0,0,0,191
2025-10-01,BR012,PROD028,454,0,4,0,450
2025-10-01,BR012,PROD029,134,0,0,0,134
2025-10-01,BR012,PROD030,94,0,0,1,93
2025-10-01,BR012,PROD031,63,0,0,0,63
2025-10-01,BR012,PROD032,462,0,0,0,462
2025-10-01,BR012,PROD033,99,0,0,0,99
2025-10-01,BR012,PROD034,238,13,0,0,251
2025-10-01,BR012,PROD035,115,0,2,0,113
2025-10-01,BR012,PROD036,74,0,0,0,74
2025-10-01,BR012,PROD037,80,0,0,0,80
2025-10-01,BR012,PROD038,304,0,0,0,304
2025-10-01,BR012,PROD039,255,0,2,0,253
2025-10-01,BR012,PROD040,178,27,10,0,195
2025-10-01,BR012,PROD041,57,3,6,0,54
2025-10-01,BR012,PROD042,447,0,1,0,446
2025-10-01,BR012,PROD043,234,0,8,0,226
2025-10-01,BR012,PROD044,94,0,0,0,94
2025-10-01,BR012,PROD045,127,0,3,1,123
2025-10-01,BR012,PROD046,83,8,0,0,91
2025-10-01,BR012,PROD047,174,16,0,0,190
2025-10-01,BR012,PROD048,95,7,0,0,102
2025-10-01,BR012,PROD049,150,0,2,0,148
2025-10-01,BR012,PROD050,87,0,0,0,87
2025-10-01,BR012,PROD051,119,0,4,0,115
2025-10-01,BR012,PROD052,189,0,0,0,189
2025-10-01,BR012,PROD053,297,0,0,0,297
2025-10-01,BR012,PROD054,234,0,0,1,233
2025-10-01,BR012,PROD055,166,0,0,0,166
2025-10-01,BR012,PROD056,465,0,3,0,462
2025-10-01,BR012,PROD057,159,0,0,0,159
2025-10-01,BR012,PROD058,164,0,2,0,162
2025-10-01,BR012,PROD059,65,0,0,0,65
2025-10-01,BR012,PROD060,458,0,3,0,455
2025-10-01,BR012,PROD061,463,0,0,1,462
2025-10-01,BR012,PROD062,388,60,0,0,448
2025-10-01,BR012,PROD063,307,0,0,0,307
2025-10-01,BR012,PROD064,65,0,0,0,65
2025-10-01,BR012,PROD065,119,0,0,0,119
2025-10-01,BR012,PROD066,128,0,0,0,128
2025-10-01,BR012,PROD067,157,0,3,1,153
2025-10-01,BR012,PROD068,160,0,0,0,160
2025-10-01,BR012,PROD069,126,0,0,0,126
2025-10-01,BR012,PROD070,443,0,0,0,443
2025-10-01,BR012,PROD071,195,0,0,0,195
2025-10-01,BR012,PROD072,258,37,0,0,295
2025-10-01,BR012,PROD073,161,0,1,0,160
2025-10-01,BR012,PROD074,53,19,2,0,70
2025-10-01,BR012,PROD075,463,0,0,0,463
2025-10-01,BR012,PROD076,190,0,2,0,188
2025-10-01,BR012,PROD077,125,1,0,0,126
2025-10-01,BR012,PROD078,72,0,0,1,71
2025-10-01,BR012,PROD079,80,19,0,0,99
2025-10-01,BR012,PROD080,74,0,0,0,74
2025-10-01,BR012,PROD081,115,0,2,0,113
2025-10-01,BR012,PROD082,313,0,1,0,312
2025-10-01,BR012,PROD083,192,0,5,0,187
2025-10-01,BR012,PROD084,254,0,0,0,254
2025-10-01,BR012,PROD085,58,6,2,0,62
2025-10-01,BR012,PROD086,159,0,0,0,159
2025-10-01,BR012,PROD087,146,13,0,0,159
2025-10-01,BR012,PROD088,96,0,0,0,96
2025-10-01,BR012,PROD089,446,0,0,0,446
2025-10-01,BR012,PROD090,179,0,0,1,178
2025-10-01,BR012,PROD091,374,86,1,0,459
2025-10-01,BR012,PROD092,138,0,0,0,138
2025-10-01,BR012,PROD093,71,0,5,0,66
2025-10-01,BR012,PROD094,155,0,1,0,154
